Date,"Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Solar","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Pumped Storage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Oil","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Brown coal/Lignite","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Hard coal","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Biomass","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Coal-derived gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Run-of-river and poundage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Wind Onshore","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Water Reservoir","Day Ahead Aggregated Generation, PSE SA CA, Scheduled Generation"
2023-12-08 23:00,0.0,13.89,412.39,3801.56,2016.66,9199.45,262.29,19.44,186.55,2234.69,0.0,17139.15
2023-12-09 00:00,0.0,0.0,412.66,3785.81,1873.69,9019.39,262.65,24.64,186.36,1994.6,0.0,16958.37
2023-12-09 01:00,0.0,0.0,411.06,3761.18,1831.32,8960.5,262.15,25.38,186.38,1828.01,0.0,16863.91
2023-12-09 02:00,0.0,0.12,409.56,3774.66,1864.06,9054.69,262.55,31.14,186.21,1713.14,0.0,16901.39
2023-12-09 03:00,0.0,9.95,408.73,3787.15,1904.79,9307.89,261.88,36.86,186.38,1638.26,0.0,16771.4
2023-12-09 04:00,0.0,12.33,412.7,3474.25,2059.59,9570.53,260.84,37.56,186.23,1638.63,0.0,16591.57
2023-12-09 05:00,0.0,3.49,412.33,3452.2,2063.63,9495.42,262.4,37.91,199.85,1568.1,0.0,16804.92
2023-12-09 06:00,39.53,4.08,409.21,3536.42,1961.09,9476.67,270.19,37.63,209.76,1407.41,0.0,17086.06
2023-12-09 07:00,156.0,73.45,416.04,3526.32,2253.16,10322.72,275.77,36.4,230.59,1315.59,36.96,18358.3
2023-12-09 08:00,329.06,455.45,411.96,3545.27,2415.92,10560.27,290.35,37.33,231.56,1310.24,42.16,19457.12
2023-12-09 09:00,443.41,445.1,404.45,3574.37,2411.6,10526.76,291.02,36.93,221.59,1299.96,42.15,19586.98
2023-12-09 10:00,572.5,763.49,402.73,3582.59,2423.84,10621.91,288.57,36.5,214.03,1136.53,5.28,19929.83
2023-12-09 11:00,613.24,618.73,401.18,3680.74,2424.95,10894.43,289.34,32.51,210.39,1095.53,0.0,19624.8
2023-12-09 12:00,498.26,528.15,399.21,3820.82,2424.67,10948.21,290.53,23.44,209.45,1085.25,36.91,19673.91
2023-12-09 13:00,275.96,242.24,398.2,3821.76,2418.95,10665.1,290.03,27.48,222.5,1150.81,42.09,19453.4
2023-12-09 14:00,118.69,506.0,400.89,3957.4,2428.17,11043.54,289.62,37.39,228.35,1306.74,42.13,20164.94
2023-12-09 15:00,0.0,537.35,399.56,4065.93,2415.9,11145.94,289.1,29.59,247.29,1554.34,42.13,20420.6
2023-12-09 16:00,0.0,469.84,398.91,4106.34,2393.95,11147.5,292.54,12.74,256.13,1843.64,42.16,20503.31
2023-12-09 17:00,0.0,244.78,402.93,4213.47,2395.96,10670.66,279.85,12.61,259.03,2031.93,42.15,20261.33
2023-12-09 18:00,0.0,400.27,403.91,4334.08,2402.52,10084.92,267.72,12.51,253.89,2123.48,42.13,20049.54
2023-12-09 19:00,0.0,223.98,403.78,4362.58,2384.93,9553.63,268.1,14.53,211.58,2291.38,5.26,19419.02
2023-12-09 20:00,0.0,87.78,403.73,4319.66,1998.49,9094.5,269.98,22.84,195.08,2518.98,0.0,18561.01
2023-12-09 21:00,0.0,11.04,403.9,4085.05,1713.09,8454.09,265.65,22.35,194.14,2849.53,0.0,18207.42
2023-12-09 22:00,0.0,216.45,404.55,3340.53,1568.07,8065.78,271.53,32.43,193.94,2848.36,0.0,17317.26
2023-12-09 23:00,0.0,17.63,402.09,2535.36,1543.77,8070.5,259.49,24.23,194.78,2925.59,0.0,15991.83
2023-12-10 00:00,0.0,0.0,399.76,2460.32,1543.71,8045.02,257.41,16.88,194.7,2921.64,0.0,15888.83
2023-12-10 01:00,0.0,0.0,399.66,2547.95,1617.35,7976.63,259.85,18.04,194.88,3143.21,0.0,15906.74
2023-12-10 02:00,0.0,0.0,399.31,2460.38,1609.99,7892.16,257.9,29.05,194.38,3271.66,0.0,15989.59
2023-12-10 03:00,0.0,0.0,399.2,2360.61,1541.45,8010.92,258.79,35.93,194.51,3332.58,0.0,16030.11
2023-12-10 04:00,0.0,0.14,399.09,2403.25,1566.87,8146.2,257.77,36.21,194.41,3156.11,0.0,15889.16
2023-12-10 05:00,0.0,78.83,400.14,2604.67,1633.53,8209.06,259.05,37.11,207.95,2969.06,0.0,15778.61
2023-12-10 06:00,26.34,69.85,399.35,2839.86,1618.65,8115.9,242.25,38.43,218.45,2906.09,0.0,16043.17
2023-12-10 07:00,160.94,43.45,399.16,3298.25,1651.67,8311.91,242.64,37.0,237.35,2944.29,36.84,16861.26
2023-12-10 08:00,375.81,126.54,399.74,4161.44,1738.05,8436.5,248.48,35.36,237.69,2755.65,42.08,17814.29
2023-12-10 09:00,537.99,443.6,401.74,4477.05,1731.14,8911.91,264.24,32.81,224.09,2520.36,42.13,18781.39
2023-12-10 10:00,638.43,496.03,403.45,4412.23,1713.59,8976.75,269.15,31.08,219.6,2329.96,5.26,18905.48
2023-12-10 11:00,639.41,381.31,401.2,4368.27,1684.72,8711.05,270.61,30.08,234.42,2332.2,0.0,18518.76
2023-12-10 12:00,490.74,328.06,402.05,4381.38,1696.91,8688.47,269.57,28.78,235.71,2467.76,0.0,18237.72
2023-12-10 13:00,277.34,420.26,403.39,4392.46,1781.76,8867.52,271.06,26.36,235.28,2648.94,36.9,18558.42
2023-12-10 14:00,116.34,479.34,405.1,4423.22,1698.71,8722.14,265.96,28.51,238.06,2971.69,42.1,18761.6
2023-12-10 15:00,0.0,372.3,404.69,4394.96,1722.27,8926.39,263.29,32.63,251.86,3300.31,42.14,19282.46
2023-12-10 16:00,0.0,364.13,403.41,4429.2,1676.82,8845.34,260.91,31.76,258.75,3628.45,42.06,19507.91
2023-12-10 17:00,0.0,362.48,403.8,4423.53,1658.85,8592.36,267.79,28.6,263.54,3891.04,42.1,19539.05
2023-12-10 18:00,0.0,415.96,404.14,4019.09,1667.94,8407.16,264.82,29.31,255.06,4075.09,42.11,19155.17
2023-12-10 19:00,0.0,362.74,403.45,4250.3,1670.52,8311.39,264.22,28.79,233.04,4123.95,42.11,18629.19
2023-12-10 20:00,0.0,181.24,401.01,4237.94,1652.6,8210.04,266.8,28.99,218.95,4149.23,5.28,18494.27
2023-12-10 21:00,0.0,24.34,399.11,3556.66,1652.31,7929.89,261.19,27.71,197.19,4357.93,0.0,17639.37
2023-12-10 22:00,0.0,0.03,393.63,2758.22,1636.72,7686.13,265.5,30.14,194.25,4499.18,0.0,16977.6
2023-12-10 23:00,0.0,23.36,390.6,2399.75,1603.08,7529.97,256.16,29.66,185.63,4473.43,0.0,16195.17
2023-12-11 00:00,0.0,16.43,390.75,2316.57,1619.14,7660.25,255.29,30.59,204.98,4553.61,0.0,16274.07
2023-12-11 01:00,0.0,1.26,387.48,2208.57,1599.71,7532.46,256.97,30.98,207.63,4596.4,0.0,16287.55
2023-12-11 02:00,0.0,0.0,386.43,2220.82,1594.03,7524.24,255.8,32.73,207.16,4560.66,0.0,16375.54
2023-12-11 03:00,0.0,0.0,386.41,2598.61,1689.12,7802.98,257.19,34.55,207.41,4553.09,0.0,16647.68
2023-12-11 04:00,0.0,0.0,390.41,3024.58,1916.13,8141.69,257.46,36.53,207.34,4559.51,0.0,17497.11
2023-12-11 05:00,0.0,20.73,394.15,3533.89,2145.71,9477.31,261.53,37.25,220.84,4642.6,0.0,20363.16
2023-12-11 06:00,15.18,237.3,395.68,3787.93,2188.82,10254.68,270.48,37.75,229.9,4553.21,0.0,21930.8
2023-12-11 07:00,177.86,534.17,396.78,4009.37,2236.81,10572.95,272.6,37.39,249.73,4486.54,36.88,22682.26
2023-12-11 08:00,547.3,383.96,395.9,4311.62,2409.14,10348.68,272.57,36.16,232.7,4416.06,42.14,23002.66
2023-12-11 09:00,957.03,17.17,395.64,4546.75,2408.33,9811.12,272.61,35.29,218.15,4267.4,5.26,22864.49
2023-12-11 10:00,1260.61,0.0,394.23,4572.47,2401.09,10069.69,273.01,36.6,213.5,4066.29,0.0,23032.27
2023-12-11 11:00,1222.3,125.45,395.25,4615.69,2397.08,9881.21,273.93,37.01,210.34,3917.58,0.0,23086.21
2023-12-11 12:00,969.55,248.55,393.18,4622.26,2402.41,10240.45,272.16,37.41,209.94,3658.41,0.0,22863.43
2023-12-11 13:00,461.88,290.84,388.61,4658.29,2413.01,10596.25,274.02,37.26,209.45,3469.04,36.89,22552.92
2023-12-11 14:00,115.35,511.03,390.25,4660.32,2413.96,10938.56,272.06,38.1,212.36,3354.11,42.08,22713.78
2023-12-11 15:00,0.0,670.52,388.81,4696.18,2448.57,11192.15,273.16,38.41,229.14,3203.04,42.1,23024.31
2023-12-11 16:00,0.0,655.07,387.41,4647.87,2427.8,11138.02,269.58,39.48,236.29,3034.99,42.11,22893.71
2023-12-11 17:00,0.0,580.1,388.76,4660.33,2425.79,11165.77,273.94,38.56,237.4,2868.8,42.06,22536.51
2023-12-11 18:00,0.0,563.01,393.81,4715.75,2443.44,10846.17,270.01,39.96,230.53,2677.29,5.26,22089.89
2023-12-11 19:00,0.0,700.53,394.73,4738.5,2421.72,10643.17,271.26,38.71,206.29,2526.86,0.0,21436.06
2023-12-11 20:00,0.0,329.1,394.64,4741.19,2174.98,10222.42,269.88,38.68,191.79,2354.26,0.0,20033.99
2023-12-11 21:00,0.0,33.88,394.86,4731.51,2146.64,10099.26,266.3,38.68,188.13,2313.2,0.0,19024.6
2023-12-11 22:00,0.0,26.98,393.71,4539.79,2067.31,9637.95,262.27,37.98,187.83,2452.89,0.0,18411.56
2023-12-11 23:00,0.0,1.63,393.35,3995.8,1789.86,8974.99,101.36,38.51,200.46,2572.7,0.0,17291.43
2023-12-12 00:00,0.0,0.0,390.73,3758.63,1741.78,8910.73,79.09,39.05,210.88,2462.89,0.0,17274.02
2023-12-12 01:00,0.0,0.0,389.19,3826.25,1741.25,8964.19,78.8,38.7,211.99,2508.0,0.0,17486.69
2023-12-12 02:00,0.0,0.0,387.05,3737.6,1737.08,8975.65,78.75,38.74,212.0,2509.16,0.0,17382.93
2023-12-12 03:00,0.0,0.0,380.54,3731.64,1737.1,9051.95,78.8,38.1,211.95,2454.6,0.0,17438.1
2023-12-12 04:00,0.0,0.0,382.3,3818.86,1755.97,9299.17,80.89,37.98,211.96,2238.0,36.81,17432.67
2023-12-12 05:00,0.0,0.0,381.73,4592.53,2188.26,9860.73,88.23,39.1,225.31,2073.91,42.08,19447.33
2023-12-12 06:00,25.83,8.42,383.66,4795.71,2526.41,11100.42,92.39,39.64,236.24,1918.99,5.26,21189.73
2023-12-12 07:00,185.36,165.21,385.61,4737.11,2559.56,12165.57,116.43,40.86,252.65,1825.3,0.0,22079.99
2023-12-12 08:00,472.01,268.25,385.56,4676.61,2567.75,11601.44,233.62,41.9,252.18,1705.9,7.44,21694.64
2023-12-12 09:00,778.28,176.3,386.85,4713.07,2588.06,10896.39,282.05,38.03,241.69,1471.61,7.56,21287.91
2023-12-12 10:00,932.23,22.16,385.13,4710.89,2632.02,11113.68,289.32,38.03,228.64,1422.24,0.0,21562.1
2023-12-12 11:00,799.16,0.0,384.73,4732.19,2628.08,11236.93,291.66,36.6,226.91,1188.33,0.04,21443.13
2023-12-12 12:00,533.14,83.95,386.65,4865.04,2626.25,11480.72,289.19,35.34,226.94,989.93,0.45,21736.09
2023-12-12 13:00,294.58,547.82,385.33,4919.78,2623.42,11721.83,288.74,34.89,227.01,809.46,0.45,21929.03
2023-12-12 14:00,107.98,787.64,395.13,4866.96,2625.34,12219.18,288.11,37.15,230.04,686.5,0.0,22419.41
2023-12-12 15:00,0.0,1092.64,394.28,4925.79,2629.48,12339.41,286.94,35.93,242.16,653.13,0.0,22870.01
2023-12-12 16:00,0.0,820.13,392.99,4909.45,2630.99,12114.13,286.37,36.03,254.14,633.45,0.0,22743.59
2023-12-12 17:00,0.0,532.22,392.88,4860.73,2630.12,11706.52,286.32,34.51,256.2,586.75,0.0,22333.32
2023-12-12 18:00,0.0,389.75,391.28,4903.59,2630.68,11728.06,285.43,35.76,251.36,578.83,0.0,21834.86
2023-12-12 19:00,0.0,40.8,392.0,4971.79,2610.66,11328.42,284.87,35.15,226.64,605.91,36.83,20880.61
2023-12-12 20:00,0.0,92.36,390.35,4887.7,2237.92,10071.03,279.04,35.03,212.63,629.38,42.08,19445.42
2023-12-12 21:00,0.0,59.34,390.83,4667.38,1806.83,9788.83,269.63,34.3,209.16,640.85,42.11,18028.44
2023-12-12 22:00,0.0,10.1,391.13,4535.92,1800.39,9534.17,269.84,35.6,208.95,639.03,5.26,17125.05
2023-12-12 23:00,0.0,3.27,389.34,3980.1,1794.05,9354.35,268.58,36.01,212.64,711.54,0.0,16204.81
2023-12-13 00:00,0.0,14.11,388.96,3754.97,1794.7,9313.04,269.09,36.99,213.73,925.65,0.0,16307.77
2023-12-13 01:00,0.0,0.0,389.2,3696.11,1795.34,9279.91,269.7,37.79,213.68,1145.94,0.0,16596.12
2023-12-13 02:00,0.0,0.0,389.33,3549.81,1789.66,9264.38,267.67,37.46,213.8,1304.36,0.0,16697.0
2023-12-13 03:00,0.0,0.0,389.7,3742.51,1788.87,9227.56,269.58,37.79,214.15,1440.41,0.0,16945.85
2023-12-13 04:00,0.0,1.51,391.66,4293.51,1811.52,9222.25,273.0,37.35,213.75,1657.35,0.0,17030.56
2023-12-13 05:00,0.0,14.31,393.24,5010.79,2300.35,9557.96,291.3,39.98,226.64,1962.33,0.0,19600.64
2023-12-13 06:00,26.53,27.77,390.9,5155.5,2620.57,10345.57,290.85,42.58,239.29,2245.89,36.93,21273.87
2023-12-13 07:00,207.18,165.05,390.09,5181.07,2624.26,10669.34,291.25,44.23,253.93,2269.54,42.14,22485.92
2023-12-13 08:00,544.28,193.61,389.89,5090.77,2625.67,10889.62,291.06,44.63,252.61,2088.93,42.14,22529.73
2023-12-13 09:00,819.2,311.95,390.08,4810.92,2621.66,10818.81,291.3,43.35,243.11,1903.28,42.14,22328.15
2023-12-13 10:00,913.96,287.88,394.36,4770.69,2620.31,10898.75,290.4,41.03,233.13,1811.0,42.11,22303.53
2023-12-13 11:00,890.75,283.43,394.59,4744.34,2619.76,11115.71,291.19,39.45,231.3,1736.73,5.25,22290.24
2023-12-13 12:00,630.03,97.34,394.99,4947.91,2619.96,11047.76,290.39,37.25,231.46,1842.16,0.0,21878.5
2023-12-13 13:00,311.93,24.39,392.39,5122.52,2617.98,10596.81,290.6,35.0,231.34,2056.2,0.0,21451.92
2023-12-13 14:00,108.51,411.86,393.01,5157.3,2620.11,10408.31,289.08,35.21,235.54,2405.88,36.83,21979.45
2023-12-13 15:00,0.0,690.6,392.75,5199.19,2621.15,10464.61,291.39,34.78,246.14,2608.1,42.11,22738.96
2023-12-13 16:00,0.0,427.84,394.2,5127.08,2619.67,10432.36,290.28,32.85,256.51,2657.19,42.13,22028.91
2023-12-13 17:00,0.0,264.9,393.88,5042.79,2622.97,10158.73,291.46,32.31,261.65,2566.96,42.14,21398.93
2023-12-13 18:00,0.0,182.49,392.51,5045.36,2624.36,10191.92,289.93,35.54,257.0,2446.73,42.16,21233.53
2023-12-13 19:00,0.0,218.58,393.34,5028.8,2536.66,9900.33,291.68,35.39,239.81,2214.61,5.26,20604.37
2023-12-13 20:00,0.0,141.18,393.95,4978.25,2008.71,9536.24,286.91,36.81,219.83,1949.38,0.0,19729.96
2023-12-13 21:00,0.0,19.38,394.73,4901.57,1962.51,9238.15,281.14,35.83,215.08,1826.68,0.0,19004.25
2023-12-13 22:00,0.0,1.51,393.21,4435.96,1802.02,9069.55,278.22,36.79,214.75,1569.05,0.0,18060.14
2023-12-13 23:00,0.0,0.0,388.99,3609.48,1794.26,8910.61,269.58,38.75,214.7,1408.51,0.0,16276.7
2023-12-14 00:00,0.0,0.0,386.29,3683.5,1791.58,8938.93,270.08,37.98,214.4,1465.23,0.0,16193.33
2023-12-14 01:00,0.0,0.0,385.75,3891.47,1792.03,8901.32,271.75,37.45,214.33,1481.38,0.0,16239.11
2023-12-14 02:00,0.0,0.0,385.11,3922.27,1792.73,8909.05,269.22,37.58,214.2,1501.99,0.0,16203.94
2023-12-14 03:00,0.0,0.0,385.1,4000.38,1794.09,8974.35,269.45,38.18,214.18,1461.94,0.0,16207.01
2023-12-14 04:00,0.0,0.0,386.19,4177.39,1878.39,9168.32,268.46,38.34,214.08,1402.69,0.0,16677.57
2023-12-14 05:00,0.0,8.76,386.65,4892.6,2467.42,9734.08,280.9,39.7,226.95,1216.86,0.0,18761.83
2023-12-14 06:00,29.41,49.36,388.26,5090.96,2628.86,10621.69,288.65,40.2,235.98,1107.64,36.86,20384.73
2023-12-14 07:00,148.76,354.95,388.61,5050.71,2632.91,11371.04,289.63,42.26,251.36,1001.5,42.15,21217.84
2023-12-14 08:00,351.59,399.34,393.68,5092.19,2632.65,11222.68,290.41,42.66,251.2,988.39,42.08,21121.32
2023-12-14 09:00,607.95,264.46,395.51,5164.32,2517.73,11169.83,292.11,39.61,241.88,817.71,42.09,21110.85
2023-12-14 10:00,731.55,207.0,393.25,5175.25,2501.27,11446.97,290.07,39.65,230.88,677.51,5.25,21157.97
2023-12-14 11:00,676.35,277.6,390.3,5128.64,2612.38,11413.64,290.25,38.04,229.71,621.46,0.0,21169.81
2023-12-14 12:00,505.03,284.24,388.03,5061.65,2628.71,11557.6,289.01,33.71,229.43,688.04,0.0,21014.45
2023-12-14 13:00,242.83,290.03,387.54,5073.24,2629.1,11593.14,289.58,33.45,229.1,812.05,0.0,20738.64
2023-12-14 14:00,12.21,543.41,390.36,5021.84,2609.7,12055.09,288.39,34.78,231.93,964.25,0.0,21392.36
2023-12-14 15:00,0.0,764.59,389.96,5067.59,2611.51,12024.82,290.68,33.91,242.55,1141.89,36.91,22111.81
2023-12-14 16:00,0.0,794.5,391.91,5159.47,2612.18,11721.88,289.02,34.4,254.98,1167.18,42.14,21778.03
2023-12-14 17:00,0.0,580.61,391.61,5148.48,2614.88,11148.35,289.85,34.38,258.01,1066.7,42.13,21161.37
2023-12-14 18:00,0.0,276.37,392.7,5037.46,2616.54,10928.26,287.86,35.53,254.34,1018.84,42.05,20575.59
2023-12-14 19:00,0.0,20.28,394.61,5017.31,2587.86,10052.34,281.62,37.15,223.29,961.93,42.14,19270.32
2023-12-14 20:00,0.0,0.0,395.45,5008.3,2354.85,9716.81,226.69,28.74,208.55,881.95,42.1,18756.39
2023-12-14 21:00,0.0,0.0,398.93,5037.52,2125.64,9435.52,191.88,14.09,205.04,879.55,5.26,17920.55
2023-12-14 22:00,0.0,0.14,399.29,4690.83,1892.26,9230.76,192.43,14.06,204.65,969.18,0.0,16930.37
2023-12-14 23:00,0.0,48.23,404.91,4176.01,1951.83,9043.0,190.22,14.04,212.78,848.16,0.0,15826.16
2023-12-15 00:00,0.0,43.96,402.05,3799.31,1879.22,8779.03,195.22,15.33,222.6,824.63,0.0,15211.24
2023-12-15 01:00,0.0,2.52,400.55,3842.34,1874.68,8715.34,198.88,22.83,223.68,1055.26,0.0,15745.16
2023-12-15 02:00,0.0,0.0,400.25,3737.76,1869.63,8660.55,201.07,24.85,223.5,1374.79,0.0,16188.66
2023-12-15 03:00,0.0,0.0,402.55,3378.72,1870.38,8651.74,202.25,24.63,223.43,1701.96,0.0,16119.01
2023-12-15 04:00,0.0,0.11,403.84,4112.37,1887.46,8719.91,200.96,28.15,223.64,1809.85,0.0,16884.37
2023-12-15 05:00,0.0,14.2,403.74,4917.73,2190.43,9227.29,198.18,34.38,236.18,1987.65,0.0,18779.16
2023-12-15 06:00,21.69,219.01,404.69,5130.64,2491.96,9914.96,184.35,39.85,245.06,2135.2,36.9,20610.64
2023-12-15 07:00,234.11,280.31,401.43,5181.23,2477.9,9921.46,190.07,44.54,265.33,2319.66,42.09,21342.87
2023-12-15 08:00,660.19,346.77,403.63,5216.66,2469.75,9939.29,193.99,46.31,263.53,2471.63,42.19,21729.69
2023-12-15 09:00,1208.03,88.77,400.55,5113.17,2444.33,9955.67,195.36,40.14,254.54,2513.38,42.14,21591.26
2023-12-15 10:00,1641.48,0.0,397.48,5194.8,2427.28,9697.56,195.64,35.16,243.53,2649.49,5.26,21690.05
2023-12-15 11:00,1581.0,0.0,400.38,5203.0,2418.51,9307.36,196.25,35.08,244.58,2885.16,0.0,21597.93
2023-12-15 12:00,1089.93,104.97,400.26,5285.45,2328.22,9178.33,194.39,29.18,244.23,2961.58,0.0,21503.74
2023-12-15 13:00,454.0,229.82,399.76,5275.0,2381.73,9247.65,189.67,30.7,244.03,3226.99,36.89,21571.27
2023-12-15 14:00,46.24,358.69,403.93,5307.33,2463.39,9699.74,188.53,33.1,248.26,3392.3,42.14,22070.65
2023-12-15 15:00,0.0,542.0,405.51,5329.02,2467.57,9878.64,189.79,34.48,259.4,3630.03,42.16,22894.22
2023-12-15 16:00,0.0,727.43,405.19,5304.26,2435.1,9734.52,200.89,34.3,254.29,3844.43,42.18,22433.14
2023-12-15 17:00,0.0,774.47,406.19,5296.99,2164.88,9176.69,189.39,34.4,248.31,3955.31,42.16,21904.8
2023-12-15 18:00,0.0,663.86,405.7,5317.08,1889.1,9347.69,189.5,34.74,250.4,3948.13,42.11,21706.68
2023-12-15 19:00,0.0,521.76,404.96,5185.5,1746.17,9295.58,187.75,34.41,226.06,3955.5,5.26,21289.4
2023-12-15 20:00,0.0,433.46,404.2,5011.29,1773.49,9170.89,188.38,35.94,212.49,4115.75,0.0,21184.19
2023-12-15 21:00,0.0,196.53,403.5,4392.55,1718.58,8755.71,185.55,36.49,209.21,4061.23,0.0,20224.91
2023-12-15 22:00,0.0,0.0,404.71,3699.1,1712.96,8028.63,183.71,37.99,208.6,4143.81,0.0,18270.99
2023-12-15 23:00,0.0,1.51,406.11,3627.67,1703.48,6881.9,183.06,38.23,226.29,4059.48,0.0,16048.92
2023-12-16 00:00,0.0,32.32,405.26,3638.57,1708.67,6609.98,183.45,39.01,229.28,3986.38,0.0,15790.85
2023-12-16 01:00,0.0,53.18,404.98,3636.24,1707.58,6615.4,183.97,37.26,237.9,4094.15,0.0,15846.3
2023-12-16 02:00,0.0,67.14,402.85,3574.77,1678.21,6487.38,183.0,37.65,238.5,4308.21,0.0,15939.63
2023-12-16 03:00,0.0,27.1,402.18,3398.83,1607.24,6539.49,182.48,39.71,238.19,4582.29,0.0,16035.53
2023-12-16 04:00,0.0,3.37,398.66,3282.42,1609.84,6583.9,183.18,42.23,238.08,4590.11,0.0,16137.13
2023-12-16 05:00,0.0,26.95,394.21,3571.22,1739.32,6641.86,183.6,42.38,250.85,4541.05,0.0,17068.56
2023-12-16 06:00,27.51,80.97,395.4,3848.43,1729.22,6631.22,183.64,42.64,259.63,4475.7,36.93,17429.64
2023-12-16 07:00,190.68,128.69,393.43,4732.55,1928.35,6535.92,182.64,42.98,275.39,4473.26,42.21,18837.49
2023-12-16 08:00,485.0,557.24,389.89,4912.21,1959.75,6600.64,184.02,43.28,277.86,4560.71,42.16,20197.15
2023-12-16 09:00,868.76,378.85,389.31,4918.14,1845.1,6518.82,183.53,42.56,272.03,4806.79,42.11,20288.32
2023-12-16 10:00,1030.49,169.91,392.41,4307.57,1711.1,6646.08,182.85,39.61,264.78,5163.04,42.04,19822.73
2023-12-16 11:00,976.05,155.11,391.56,4477.22,1664.17,6663.62,183.68,40.33,263.75,5243.93,5.25,19762.36
2023-12-16 12:00,708.14,96.98,393.08,4427.66,1663.9,6686.89,184.93,37.78,259.96,5303.58,0.0,19513.23
2023-12-16 13:00,364.73,0.12,396.7,4302.36,1660.56,6801.15,183.46,35.96,261.96,5410.39,36.9,19471.74
2023-12-16 14:00,110.43,178.16,399.25,4771.72,1658.69,6805.78,183.33,36.65,262.43,5883.55,42.18,20137.47
2023-12-16 15:00,0.0,730.76,399.74,4694.29,1658.99,6943.09,183.41,35.13,272.2,6293.88,42.05,21342.9
2023-12-16 16:00,0.0,709.98,398.74,4254.11,1654.89,6900.36,184.4,35.29,283.03,6566.73,42.09,21109.53
2023-12-16 17:00,0.0,603.68,400.06,4743.8,1664.52,6673.6,183.2,34.74,282.81,6840.29,42.13,21118.79
2023-12-16 18:00,0.0,327.85,399.64,4593.25,1696.66,6443.48,183.17,34.56,278.08,7057.75,42.09,20529.89
2023-12-16 19:00,0.0,7.86,400.3,4044.28,1710.2,6384.96,183.06,35.61,239.06,7272.36,42.09,19606.5
2023-12-16 20:00,0.0,11.17,399.24,3526.43,1613.6,6374.62,183.92,35.93,223.45,7450.24,5.26,19421.29
2023-12-16 21:00,0.0,321.74,398.75,2753.07,1655.93,6232.88,183.86,36.85,219.08,7563.08,0.0,19343.81
2023-12-16 22:00,0.0,216.82,396.33,2049.73,1544.82,6084.2,184.67,36.25,218.68,7815.96,0.0,18277.36
2023-12-16 23:00,0.0,110.94,396.96,2016.72,1603.65,6088.49,188.88,34.79,202.85,7910.6,0.0,18050.43
2023-12-17 00:00,0.0,5.64,396.21,1909.16,1516.6,6000.91,186.52,35.85,200.48,7895.94,0.0,17672.54
2023-12-17 01:00,0.0,0.0,394.49,1924.47,1518.28,5986.04,186.69,36.23,200.33,7922.18,0.0,17392.97
2023-12-17 02:00,0.0,0.0,393.5,1906.02,1507.15,6002.92,189.04,38.11,200.36,7978.71,0.0,17439.77
2023-12-17 03:00,0.0,0.0,391.95,1895.96,1504.58,5944.43,187.59,39.05,199.9,7916.55,0.0,17357.06
2023-12-17 04:00,0.0,0.0,391.9,1870.19,1500.36,5916.31,185.62,40.68,199.9,7778.81,0.0,17346.27
2023-12-17 05:00,0.0,0.37,389.8,1981.3,1515.89,6088.88,179.4,40.94,211.7,7703.39,0.0,17491.97
2023-12-17 06:00,16.98,21.58,389.24,2072.52,1566.23,6032.25,160.59,43.04,220.26,7602.04,0.0,17647.96
2023-12-17 07:00,178.31,26.1,389.79,2522.62,1665.13,6009.79,160.48,43.88,242.9,7403.96,36.81,18136.58
2023-12-17 08:00,473.4,31.14,386.66,2671.69,1709.3,5999.61,159.64,44.06,263.9,7294.74,42.1,18971.88
2023-12-17 09:00,698.54,166.39,384.54,2530.07,1617.15,6012.88,159.2,43.49,263.58,7045.15,42.14,19235.01
2023-12-17 10:00,874.0,91.11,386.08,2401.48,1556.14,5879.5,150.74,44.16,256.6,6914.05,42.11,19234.79
2023-12-17 11:00,815.8,1.65,387.54,2315.7,1469.27,5998.95,153.1,43.68,262.15,6732.34,42.09,19007.16
2023-12-17 12:00,639.01,150.07,386.89,2697.92,1513.88,6099.71,172.67,42.54,263.71,6381.68,5.28,19097.88
2023-12-17 13:00,395.16,259.06,385.95,3443.83,1751.93,6089.26,179.57,40.05,264.81,6316.29,0.0,19313.1
2023-12-17 14:00,136.58,517.92,386.65,3863.33,1900.05,6114.48,179.31,37.44,271.8,6167.39,36.88,19651.75
2023-12-17 15:00,0.0,975.44,388.45,3882.73,1963.03,6495.63,183.41,36.61,283.93,6410.04,42.1,20224.52
2023-12-17 16:00,0.0,1002.29,390.19,3868.05,1963.27,6429.55,193.25,36.56,296.28,6752.14,42.1,20286.7
2023-12-17 17:00,0.0,899.88,390.24,3856.74,1958.96,6231.11,189.96,36.31,299.21,7081.61,42.06,20238.64
